MOF,LCD (Å),LCD/PLD,PLD (Å),density (g/cm3),Pore Volume (cm3/g),Porosity,Surface Area (m2/g),%C,%H,%O,%N,%Halojen,%Metalloids,%Ametal,%Metal,Ot-M,MP,TDU,DU,Qst_N2 (kl/mol),U_N2 (mol/kg),D_N2 (cm2/s)
BUXNOZ_clean,11.48655,1.82230158075427,6.30332,0.804674,0.90198,0.72579985452,2698.33,45.1612903225806,19.3548387096774,21.505376344086,8.60215053763441,0,0,0,5.37634408602151,8,11.9047619047619,265,0.788690476190476,9.2680609837,0.3340848496,0.000343459613700762
BUXZAX_clean,33.37685,1.04905304441107,31.81617,0.55548,1.49996,0.8331977808,2608.41,49.4845360824742,28.8659793814433,12.3711340206186,4.12371134020619,1.03092783505155,0,0,4.12371134020619,6,8.33333333333333,205,0.711805555555556,7.4857063726,0.2607382934,0.000470480974100247
CABJOH_clean,4.53725,1.15609918922087,3.92462,1.06179,0.522889,0.55519831131,1682.21,50,30,0,15,0,0,0,5,0,10,57,0.7125,16.0382063575,0.9685988379,0.000204780878821745
CADPII_clean,5.83331,1.15367850213695,5.05627,2.03698,0.172314,0.35100017172,140.76,37.5,20.8333333333333,33.3333333333333,0,0,0,0,8.33333333333333,8,22.2222222222222,40,0.740740740740741,14.6545951386,0.097906842,0.000355336224133021
CADQAB_clean,6.63883,1.38809830471618,4.78268,1.11548,0.569083,0.63480070484,1977.84,42.8571428571429,21.4285714285714,32.1428571428571,0,0,0,0,3.57142857142857,18,8.33333333333333,19,0.791666666666667,17.3903606206,0.8271103325,0.000136885613211542
CADQOP_clean,6.71582,1.39351735614702,4.81933,1.09675,0.58245,0.6388020375,2022.35,46.1538461538462,15.3846153846154,34.6153846153846,0,0,0,0,3.84615384615385,18,8.33333333333333,21,0.875,13.4152366737,0.4955430889,0.000215290602994336
CAGSAG_clean,9.02799,1.70562130177515,5.29308,0.961699,0.688781,0.662399998919,2112.53,50.7042253521127,25.3521126760563,18.3098591549296,0,0,0,0,5.63380281690141,6.5,11.1111111111111,109,0.756944444444444,10.9594119573,0.3435705936,0.000145774372790571
CAGXIU_clean,5.87273,1.23262999040801,4.76439,1.68022,0.255205,0.4288005451,520.957,46.6666666666667,26.6666666666667,20,0,0,0,3.33333333333333,3.33333333333333,12,7.14285714285714,41,0.732142857142857,16.6159271508,0.561229422,6.96126743282106E-05
CAJQEL_clean,13.93661,1.69329660796602,8.23046,0.705662,1.07048,0.75539705776,2909.44,47.7272727272727,25,22.7272727272727,0,0,0,0,4.54545454545455,10,9.52380952380952,63,0.75,12.6071304345,0.4586167838,0.000193663787854643
CAJQIP_clean,13.27741,1.74406043402474,7.61293,0.545408,1.44296,0.78700192768,3985.35,48.5294117647059,27.9411764705882,14.7058823529412,5.88235294117647,0,0,0,2.94117647058824,10,6.06060606060606,95,0.71969696969697,9.2396025988,0.382872159,0.000311283775083995
CAJWIV_ion_b,6.19996,1.63268122220145,3.79741,1.07892,0.50606,0.5459982552,1168.88,51.5151515151515,31.8181818181818,13.6363636363636,0,0,0,0,3.03030303030303,9,5.88235294117647,48,0.705882352941177,14.2974347865,0.4694723256,1.75786915453022E-05
CAMROA_clean,7.19069,1.57525444818808,4.56478,1.30979,0.416401,0.54539786579,1085.91,43.9024390243902,14.6341463414634,29.2682926829268,0,0,0,7.31707317073171,4.8780487804878,12,11.1111111111111,121,0.840277777777778,12.9873081618,0.4325445455,9.23665055062764E-05
CANRIU_clean,6.98874,1.57570496763473,4.43531,0.861557,0.70152,0.60439946664,2142.64,51.3761467889908,29.3577981651376,14.6788990825688,0,0,1.8348623853211,0,2.75229357798165,10.6666666666667,5.35714285714286,81,0.723214285714286,13.6795677914,0.5367013226,0.000117918771938979
CANROA_clean,6.93935,1.6455889815838,4.21694,0.944373,0.631742,0.596600087766,1916.88,51.3761467889908,29.3577981651376,14.6788990825688,0,0,1.8348623853211,0,2.75229357798165,10.6666666666667,5.35714285714286,81,0.723214285714286,13.4286172111,0.4525448199,0.000105687106443068
CANRUG_clean,6.57321,1.33409307706359,4.9271,0.884567,0.664732,0.587999991044,2031.65,50.4504504504504,30.6306306306306,14.4144144144144,0,0,1.8018018018018,0,2.7027027027027,10.6666666666667,5.35714285714286,79,0.705357142857143,13.75089882,0.6082830669,9.85341824609963E-05
CANYIB_clean,8.93125,1.05452040205491,8.46949,1.07172,0.572909,0.61399803348,1637.38,39.0243902439024,24.390243902439,26.8292682926829,2.4390243902439,0,0,0,7.31707317073171,7.33333333333333,18.75,67,0.697916666666667,10.5016071563,0.2576890541,0.000181854595567234
CAQCAZ_clean,6.29148,1.10796898416629,5.67839,1.73371,0.294974,0.51139937354,820.916,44.4444444444444,8.88888888888889,40,0,0,0,0,6.66666666666667,12,15,37,0.925,13.6318122121,0.498275102,0.000335299948196187
CASTEW_clean,6.08438,1.11639385471273,5.45003,1.74666,0.288779,0.50439872814,828.595,44.4444444444444,8.88888888888889,40,0,0,0,0,6.66666666666667,12,15,37,0.925,13.9404578962,0.5276754592,0.000344321445429496
CAVMOD_clean,10.28847,1.09807514768585,9.36955,0.959454,0.609722,0.585000211788,1368.32,44.5859872611465,40.7643312101911,8.28025477707006,3.82165605095541,0,0,0,2.54777070063694,6.5,5.71428571428571,153,0.546428571428571,13.3403360476,0.3852351454,6.43223686315667E-05
CAVNOE_clean,5.24143,1.10279494872561,4.75286,1.73091,0.243455,0.42139869405,501.29,30.7692307692308,0,50,15.3846153846154,0,0,0,3.84615384615385,26,12.5,33,1.03125,13.5146827002,0.2156494271,0.000417316662600586
CAVPEW_manual,20.25907,2.60459617906457,7.7782,0.40269,2.03581,0.8198003289,4794.14,53.4883720930233,32.5581395348837,9.30232558139535,2.32558139534884,0,0,0,2.32558139534884,8,4.34782608695652,193,0.699275362318841,5.7542045823,0.3272558748,0.000509417663845638
CAVPIA_manual,19.92035,2.56986703235886,7.75151,0.416148,1.95748,0.81460138704,4733.15,53.4883720930233,32.5581395348837,9.30232558139535,2.32558139534884,0,0,0,2.32558139534884,8,4.34782608695652,193,0.699275362318841,5.8845848327,0.3236970639,0.000444820211865875
CAVPUM_manual,20.42812,2.62565824227943,7.78019,0.407456,2.01298,0.82020077888,4767.53,53.4883720930233,32.5581395348837,9.30232558139535,2.32558139534884,0,0,0,2.32558139534884,8,4.34782608695652,193,0.699275362318841,5.835861655,0.3241302107,0.00058692260116174
CAVRAU_clean,8.06449,1.25443747404247,6.42877,0.994088,0.643404,0.639600195552,1852.5,38.2978723404255,32.9787234042553,13.8297872340426,9.57446808510638,0,0,0,5.31914893617021,5.2,13.8888888888889,83,0.576388888888889,13.1416831775,0.4629515655,3.25497986600676E-05
CAVREY_clean,7.18071,1.35471291604252,5.30054,1.02665,0.62319,0.6397980135,1915.49,37.1134020618557,31.9587628865979,16.4948453608247,9.27835051546392,0,0,0,5.15463917525773,6.4,13.8888888888889,83,0.576388888888889,13.2677441262,0.4543501623,2.42323087904182E-05
CAVSUP_clean,6.03054,1.10286646452307,5.46806,1.37834,0.386261,0.53239898674,803.663,34.4827586206897,0,41.3793103448276,6.89655172413793,0,0,13.7931034482759,3.44827586206897,24,10,21,1.05,12.6244817416,0.1577621025,6.78843041213037E-05
CAVVUS_clean,8.70352,1.40905249592835,6.17686,1.10684,0.576233,0.63779773372,1436.3,38.8888888888889,22.2222222222222,27.7777777777778,0,0,0,5.55555555555556,5.55555555555556,10,14.2857142857143,41,0.732142857142857,10.6419781036,0.2982147341,6.66816166849541E-05
CAWDOU_charged,5.51448,1.42956616417582,3.85745,1.1172,0.481202,0.5375988744,1231.19,40.6779661016949,30.5084745762712,11.864406779661,13.5593220338983,1.69491525423729,0,0,1.69491525423729,14,4.16666666666667,61,0.635416666666667,14.7624756009,0.4147898384,2.33686068187057E-05
CAWDOU02_clean,6.97816,1.41503495936278,4.93144,0.905214,0.674758,0.610800388212,2198.39,47.0588235294118,31.3725490196078,3.92156862745098,15.6862745098039,0,0,0,1.96078431372549,4,4.16666666666667,65,0.677083333333333,12.5719896169,0.4454357681,9.84788184134967E-05
CAWVIH_SL,6.49654,1.37094827295135,4.73872,1.24069,0.399454,0.49559858326,726.283,52.7027027027027,33.7837837837838,9.45945945945946,1.35135135135135,0,0,0,2.7027027027027,7,5.12820512820513,107,0.685897435897436,15.3449039143,0.464603326,5.09649096605412E-05
CAXTAY_clean,10.46003,1.83146860248491,5.71128,0.724219,0.945294,0.684599875386,2770.34,54.5454545454545,0,36.3636363636364,0,0,0,0,9.09090909090909,8,16.6666666666667,217,1.00462962962963,7.5079347421,0.2329421599,0.000267766521115849
CAXTEC_clean,10.87616,2.06276979099496,5.2726,0.837152,0.796988,0.667200098176,2303.05,44,0,32,16,0,0,0,8,8,18.1818181818182,199,1.0050505050505,11.5068007813,0.4085095305,0.000177849504269556
CAXVII_clean,11.59355,1.07208215238509,10.81405,1.12398,0.569048,0.63959857104,1394.96,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,6,25,22,0.916666666666667,8.4432599683,0.1976550036,0.000239923041055401
CAXVOO_clean,11.60689,1.07288316859871,10.81841,1.12075,0.57069,0.6396008175,1407.14,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,6,25,22,0.916666666666667,8.3783485936,0.1928906811,0.000178055765407442
CAXVUU_clean,11.30625,1.07377301400072,10.52946,1.14718,0.547605,0.6282015039,1376.96,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,6,25,22,0.916666666666667,8.6010167895,0.1972953536,0.000235873364078456
CAXWAB_clean,11.47981,1.06833651295891,10.7455,1.14506,0.550713,0.63059942778,1382.13,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,6,25,22,0.916666666666667,8.5620341759,0.1991418247,0.000230572943789518
CAXWEF_clean,11.4766,1.06189007662123,10.80771,1.14451,0.552552,0.63240128952,1389.16,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,6,25,22,0.916666666666667,8.5698973165,0.1993056392,0.000246715823336749
CAXWIJ_clean,11.51419,1.0718761432831,10.74209,1.143,0.556603,0.636197229,1386.93,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,6,25,22,0.916666666666667,8.613447324,0.2014591491,0.000299436267077257
CAXXEG_clean,6.07325,1.57368251944673,3.85926,1.21319,0.446922,0.54220130118,1172.97,42.3076923076923,28.2051282051282,17.9487179487179,6.41025641025641,0,0,0,5.12820512820513,7,12.1212121212121,89,0.674242424242424,13.6076876608,0.3272290747,4.15941345136271E-05
CAXZOS_clean,9.21896,1.66123251409594,5.54947,0.933786,0.632907,0.590999695902,1594.55,51.063829787234,34.0425531914894,8.51063829787234,4.25531914893617,0,0,0,2.12765957446809,8,4.16666666666667,257,0.669270833333333,12.1081699712,0.5519469612,0.000114941033515456
CAXZUY_clean,9.32301,1.71477522913,5.43687,0.950981,0.608845,0.579000026945,1542.78,51.063829787234,34.0425531914894,8.51063829787234,4.25531914893617,0,0,0,2.12765957446809,8,4.16666666666667,513,0.66796875,12.3231834132,0.5775843649,8.64891306333135E-05
CAYCAI_clean,6.80768,1.8181012127476,3.74439,1.98488,0.236991,0.47039869608,495.962,13.986013986014,30.7692307692308,34.2657342657343,2.7972027972028,0,0,5.59440559440559,12.5874125874126,5.44444444444444,90,-3,-0.075,21.2175571271,0.4073886061,1.36787743406069E-05
CAYDEN_clean,5.0519,1.03402822551759,4.88565,1.50882,0.306862,0.46299952284,452.551,25,33.3333333333333,4.16666666666667,33.3333333333333,0,0,0,4.16666666666667,2,16.6666666666667,9,0.375,13.4890474094,0.1560867498,0.000477026759038804
CAYDIR_clean,5.11017,1.03377353223203,4.94322,1.49623,0.310247,0.46420086881,472.33,25,33.3333333333333,4.16666666666667,33.3333333333333,0,0,0,4.16666666666667,2,16.6666666666667,9,0.375,13.2717763863,0.1531372516,0.000494570353184699
CAYDUD_clean,5.16273,1.03592934524156,4.98367,1.48699,0.312443,0.46459961657,467.899,25,33.3333333333333,4.16666666666667,33.3333333333333,0,0,0,4.16666666666667,2,16.6666666666667,9,0.375,13.1356150475,0.1508213039,0.000513174449233236
CAYKEU_clean,6.90917,1.25348923702138,5.51195,1.65926,0.32412,0.5377993512,752.294,35.2941176470588,17.6470588235294,35.2941176470588,0,0,0,5.88235294117647,5.88235294117647,12,16.6666666666667,37,0.770833333333333,17.5335074681,0.5382363098,9.20922054654103E-05
CAYMIZ_clean,5.09274,1.16819627984007,4.35949,1.47774,0.329286,0.48659909364,688.557,52.5,30,15,0,0,0,0,2.5,12,4.76190476190476,61,0.726190476190476,15.4838764506,0.3979621103,7.27250951421564E-05
CAYQAV_clean,5.97925,1.39964700126639,4.27197,1.3965,0.417615,0.5831993475,1124.85,34.0909090909091,20.4545454545455,27.2727272727273,13.6363636363636,0,0,0,4.54545454545455,12,13.3333333333333,43,0.716666666666667,14.5618752602,0.2910742625,5.88143902583149E-05
CAYSIE_clean,7.01369,1.4053885628295,4.99057,1.16777,0.403332,0.47099900964,612.717,54.7945205479452,32.8767123287671,0,10.958904109589,0,0,0,1.36986301369863,0,2.5,85,0.708333333333333,12.107056772,0.1018783687,4.98266729647984E-05
CAYSOK_clean,7.10061,1.39596894530828,5.08651,1.15597,0.411777,0.47600185869,635.313,54.7945205479452,32.8767123287671,0,10.958904109589,0,0,0,1.36986301369863,0,2.5,85,0.708333333333333,12.2664872942,0.1141545059,3.19422838877352E-05
CAYYEG_clean,7.23384,1.38364871300991,5.22809,1.1195,0.430726,0.482197757,676.976,54.7945205479452,32.8767123287671,0,10.958904109589,0,0,0,1.36986301369863,0,2.5,85,0.708333333333333,11.6580541525,0.1018995738,3.69746276572812E-05
CAZGIT_clean,5.03658,1.26421132689252,3.98397,1.74975,0.247007,0.43220049825,341.369,47.6190476190476,28.5714285714286,7.14285714285714,9.52380952380952,0,0,0,7.14285714285714,2,15,113,0.70625,18.9698376438,0.4373394325,2.46437529542082E-05
CAZNEY_clean,6.26427,1.23006338559176,5.09264,0.832059,0.781916,0.650600245044,2705.66,45.6140350877193,35.0877192982456,16.6666666666667,0,0,0,0,2.63157894736842,12.6666666666667,5.76923076923077,65,0.625,10.8666098323,0.4901106574,0.000208581847280182
CAZNOI_charged,9.90063,1.51541260222644,6.53329,0.690807,1.0136,0.7002019752,3276.15,46.0526315789474,34.2105263157895,13.8157894736842,3.94736842105263,0,0,0,1.97368421052632,14,4.28571428571429,89,0.635714285714286,9.5128301337,0.4394537785,0.000177504788332394
CAZNUO_charged,10.27831,1.33977478176199,7.67167,0.69448,1.00305,0.696598164,3236.55,46.3576158940397,34.4370860927152,13.2450331125828,3.97350993377483,0,0,0,1.98675496688742,13.3333333333333,4.28571428571429,45,0.642857142857143,9.8715105689,0.4590754877,0.00016222637457624
CEBDOD_clean,5.66465,1.09783442897454,5.15984,2.39766,0.171751,0.41180050266,356.611,12.1212121212121,24.2424242424242,36.3636363636364,6.06060606060606,0,0,12.1212121212121,9.09090909090909,8,75,1,0.125,15.7920925934,0.2204526412,3.90837371012676E-05
CECVAI_clean,8.49795,1.40882535303733,6.03194,0.769652,0.959394,0.738399510888,3441.9,42.3076923076923,28.8461538461538,11.5384615384615,11.5384615384615,0,0,0,5.76923076923077,4,13.6363636363636,117,0.664772727272727,9.3430141139,0.278477983,0.000230265524501115
CEDFIC_clean,5.4924,1.10996144114723,4.94828,1.21421,0.513586,0.62360125706,1591.46,42.8571428571429,16.0714285714286,32.1428571428571,5.35714285714286,0,0,0,3.57142857142857,18,8.33333333333333,40,0.833333333333333,12.2593736826,0.378330722,0.000129932215908176
CEGDUO_clean,4.82541,1.21351832571334,3.97638,1.91831,0.246258,0.47239918398,377.909,33.3333333333333,41.6666666666667,0,16.6666666666667,0,0,0,8.33333333333333,0,25,25,0.390625,15.3648792364,0.1908000252,1.89866720874262E-05
CEGWER_clean,4.43901,1.14545046370125,3.87534,1.46079,0.290664,0.42459906456,472.661,25.9259259259259,33.3333333333333,33.3333333333333,0,0,0,3.7037037037037,3.7037037037037,18,14.2857142857143,11,0.392857142857143,20.6957412117,0.8517841695,9.34433698562929E-05
CEHLAD_clean,10.21413,1.73411826624336,5.8901,0.853623,0.861036,0.735000133428,2598.26,46.1538461538462,15.3846153846154,30.7692307692308,0,0,0,0,7.69230769230769,8,16.6666666666667,121,0.840277777777778,8.7988166486,0.2642776839,0.000214908471831336
CEJBEA_clean,7.33038,1.25204193525246,5.85474,1.57516,0.285177,0.44919940332,492.799,49.6350364963504,29.1970802919708,13.8686131386861,5.10948905109489,0,0,0,2.18978102189781,12.6666666666667,4.41176470588235,97,0.713235294117647,12.3646919266,0.1149323572,3.48391377908604E-05
CEJCAW_clean,5.5108,1.1440980584298,4.81672,1.18356,0.477037,0.56460191172,1112.92,47.8632478632479,23.9316239316239,20.5128205128205,3.41880341880342,0,0,0,4.27350427350427,9.6,8.92857142857143,43,0.767857142857143,12.5694137393,0.2297175916,0.000101031334734994
CEJZAU_clean,7.19009,1.64769737746693,4.36372,1.03983,0.533934,0.55520059122,1427,51.4563106796116,33.0097087378641,9.22330097087379,3.88349514563107,0,0,0,2.42718446601942,7.6,4.71698113207547,145,0.683962264150943,14.0372231481,0.612254997,0.000094003864116486
CEKHIL_clean,8.90548,1.31119899408998,6.79186,0.613586,1.23992,0.76079755312,4334.67,48,24,20,4,0,0,0,4,10,8.33333333333333,37,0.770833333333333,7.7604638824,0.3604625937,0.000465883982347927
CELZEA_clean,5.3255,1.17749677738888,4.52273,1.62985,0.318067,0.51840149995,747.41,30.7692307692308,30.7692307692308,23.0769230769231,0,0,0,7.69230769230769,7.69230769230769,6,25,9,0.5625,13.2766300174,0.2787038392,0.000182641745644292
CEMYUQ_clean,6.77494,1.76021387762313,3.84893,1.21968,0.501606,0.61179880608,1443.65,81.8181818181818,0,0,13.6363636363636,0,0,0,4.54545454545455,0,5.55555555555556,37,1.02777777777778,13.2242718262,0.5734156572,3.55365890258592E-05
CENJIQ_clean,8.5056,2.10544555313245,4.03981,1.2776,0.457106,0.5839986256,992.946,31.7073170731707,34.1463414634146,12.1951219512195,14.6341463414634,0,0,0,7.31707317073171,3.33333333333333,23.0769230769231,37,0.474358974358974,14.5660578427,0.2080229324,5.90768560267818E-05
CENKAJ_clean,8.21931,1.9940634029535,4.12189,1.27633,0.462888,0.59079784104,952.199,31.7073170731707,34.1463414634146,12.1951219512195,14.6341463414634,0,0,0,7.31707317073171,3.33333333333333,23.0769230769231,37,0.474358974358974,14.6795778728,0.1940880344,7.10074499369979E-05
CENPUI_clean,6.19698,1.52675212432833,4.05893,0.999903,0.537052,0.536999905956,1127.74,54.5454545454545,33.5664335664336,8.39160839160839,1.3986013986014,0,0,0,2.0979020979021,8,3.84615384615385,55,0.705128205128205,17.4986768165,1.0911415747,2.31456226922723E-05
CEQBUV_charged,6.8037,1.4876255321382,4.57353,2.00293,0.208494,0.41759888742,190.374,13.953488372093,39.5348837209302,27.906976744186,4.65116279069767,0,0,6.97674418604651,6.97674418604651,8,50,-14,-0.388888888888889,12.3692234665,0.0523803456,0.000120272382506369
CETFUD_clean,4.78644,1.16529275715155,4.1075,1.42835,0.344034,0.4914009639,755.535,32.4324324324324,48.6486486486487,16.2162162162162,0,0,0,0,2.7027027027027,12,8.33333333333333,7,0.291666666666667,22.7355546915,1.192778414,0.000025094846640294
CETGOY_clean,10.22503,1.08653235147226,9.4107,0.619603,1.11749,0.69240015647,3144.66,41.958041958042,50.3496503496504,3.4965034965035,2.7972027972028,0,0,0,1.3986013986014,5,3.33333333333333,73,0.405555555555556,8.9890133736,0.3737365017,0.000331009689246647
CETHEQ_clean,9.71439,1.32165334726496,7.35018,1.06464,0.638714,0.68000047296,1678,25,40.625,6.25,18.75,0,0,0,9.375,1.33333333333333,37.5,5.5,0.229166666666667,8.9878346655,0.16673481,6.29701163390907E-05
CETJAN_clean_h,5.90298,1.55517969064913,3.79569,1.04758,0.497338,0.52100134204,1049.97,45.5882352941176,29.4117647058824,11.7647058823529,8.82352941176471,0,0,2.94117647058824,1.47058823529412,16,3.2258064516129,85,0.685483870967742,13.185254403,0.2533931012,2.46654614534543E-05
CEXHOD_clean,6.20263,1.55296753921458,3.99405,0.988457,0.596485,0.589599773645,1928.11,50.6024096385542,36.144578313253,0,10.8433734939759,0,0,0,2.40963855421687,0,4.76190476190476,217,0.645833333333333,12.5937401073,0.3830066965,5.34770812664924E-05
CEXJOF_clean,6.33683,1.43889689937443,4.40395,1.02087,0.539146,0.55039797702,1370.18,52.2522522522522,37.8378378378378,0,8.10810810810811,0,0,0,1.8018018018018,0,3.44827586206897,593,0.639008620689655,14.4636306286,0.5136051544,0.000116364747781861
