MOF,LCD (Å),LCD/PLD,PLD (Å),density (g/cm3),Pore Volume (cm3/g),Porosity,Surface Area (m2/g),%C,%H,%O,%N,%Halojen,%Metalloids,%Ametal,%Metal,O-to-M,MP,TDU,DU,U_H2 (mol/kg),D_H2 (cm2/s)
LUZJAT_clean,8.19723,1.1682008046208,7.01697,1.37403,0.44657,0.6136005771,1327.44,40,17.7777777777778,31.1111111111111,0,0,0,0,11.1111111111111,5.6,27.7777777777778,113,0.784722222222222,0.0352498199,0.000568452215164341
MABLAD_clean,5.34449,1.36769225651091,3.90767,1.19766,0.394769,0.47279904054,796.46,51.063829787234,34.0425531914894,8.51063829787234,4.25531914893617,0,0,0,2.12765957446809,8,4.16666666666667,65,0.677083333333333,0.0384211709,0.000355794818073003
MACHIJ_clean,13.29616,2.6737934792882,4.97277,0.983012,0.681578,0.669999352936,1639.9,44.4444444444444,29.6296296296296,19.7530864197531,0,0,0,0,6.17283950617284,6.4,13.8888888888889,289,0.668981481481482,0.041673232,0.00160069467400392
MAFDII_SL,6.17503,1.34845414404696,4.57934,1.14403,0.518866,0.59359826998,1229.55,46.6666666666667,30,20,0,0,0,0,3.33333333333333,12,7.14285714285714,305,0.680803571428571,0.0450062615,0.000760257479683648
MAFJIO_clean,10.24604,1.97066895929621,5.19927,0.774705,0.92887,0.71960023335,3156.94,44.1860465116279,27.906976744186,23.2558139534884,0,0,0,0,4.65116279069767,10,10.5263157894737,79,0.692982456140351,0.0686819829,0.00124350583109312
MAHCEG_clean,18.51843,2.32272715300067,7.97271,0.531149,1.53328,0.81440013872,4046.05,51.0121457489879,24.2914979757085,17.8137651821862,2.42914979757085,0,0,0,4.45344129554656,8,8.73015873015873,385,0.763888888888889,0.094090837,0.00283477962058869
MAHCIK_clean,18.77734,2.40273372070854,7.81499,0.539574,1.49081,0.80440231494,4024.19,51.0121457489879,24.2914979757085,17.8137651821862,2.42914979757085,0,0,0,4.45344129554656,8,8.73015873015873,385,0.763888888888889,0.0920095064,0.00323187430246308
MAHCOQ_clean,18.83938,2.36556458367079,7.96401,0.527426,1.51718,0.80020017868,4071.57,51.0121457489879,24.2914979757085,17.8137651821862,2.42914979757085,0,0,0,4.45344129554656,8,8.73015873015873,385,0.763888888888889,0.0937159339,0.0025948393800847
MAHTAR_clean,5.34824,1.29255412992148,4.13773,1.34089,0.368562,0.49420110018,740.929,47.0588235294118,23.5294117647059,23.5294117647059,0,0,0,0,5.88235294117647,8,12.5,37,0.770833333333333,0.0304656933,0.000938461685670039
MAHTAR01_clean,5.34764,1.2887991285319,4.14932,1.34276,0.369983,0.49679837308,733.903,47.0588235294118,23.5294117647059,23.5294117647059,0,0,0,0,5.88235294117647,8,12.5,37,0.770833333333333,0.030246949,0.00117918775475429
MAKRIC_clean,4.96992,1.24429355786058,3.99417,1.09301,0.44922,0.4910019522,465.783,50,32.6923076923077,11.5384615384615,3.84615384615385,0,0,0,1.92307692307692,12,3.84615384615385,36,0.692307692307692,0.0467131174,0.000199850895769556
MAKXAZ_clean,5.08726,1.05136265094353,4.83873,1.27292,0.363574,0.46280061608,711.021,50,35,10,2.5,0,0,0,2.5,8,5,53,0.6625,0.0317513543,0.00068856995534467
MALFUD_clean,7.43512,1.4436929983476,5.15007,0.84804,0.791472,0.67119991488,2663.06,39.6396396396396,36.036036036036,9.90990990990991,10.8108108108108,0,0,0,3.6036036036036,5.5,9.09090909090909,49,0.556818181818182,0.0545821566,0.000897128483314903
MALSAW_clean,16.91027,1.00479871368804,16.82951,0.672455,1.13822,0.7654017301,2006.49,50,21.4285714285714,21.4285714285714,0,0,0,0,7.14285714285714,6,14.2857142857143,34,0.80952380952381,0.0716975847,0.00299647271629612
MALSEA_clean,16.90358,1.00481734625092,16.82254,0.671459,1.14229,0.76700090111,2011.93,50,21.4285714285714,21.4285714285714,0,0,0,0,7.14285714285714,6,14.2857142857143,34,0.80952380952381,0.0730805284,0.0024801056495784
MALYIJ_charged,5.55641,1.27203402829128,4.36813,0.905977,0.648361,0.587400153697,1519.02,40.2777777777778,48.6111111111111,6.94444444444444,3.47222222222222,0,0,0,0.694444444444444,20,1.72413793103448,93,0.400862068965517,0.0461363475,0.000309906368574558
MANDUD_clean,8.1447,1.37299227252498,5.93208,0.901348,0.739781,0.666800124788,2577.36,55.8139534883721,27.906976744186,13.953488372093,0,0,0,0,2.32558139534884,12,4.16666666666667,289,0.752604166666667,0.0570087981,0.00080021519542552
MANLIX_charged,8.67852,1.58255392633305,5.48387,0.763975,0.825158,0.63040008305,2396.52,51.8181818181818,38.1818181818182,2.72727272727273,5.45454545454545,0.909090909090909,0,0,0.909090909090909,6,1.75438596491228,289,0.633771929824561,0.0578478481,0.00101577909574917
MANLOD_manual,8.55642,1.59614154148067,5.36069,0.706783,0.944278,0.667399637674,2650.85,49.5652173913044,44.3478260869565,0,5.21739130434783,0,0,0,0.869565217391304,0,1.75438596491228,253,0.554824561403509,0.0634555484,0.000639477171990121
MAPFIS_clean,5.59771,1.29910116479574,4.30891,1.06696,0.513047,0.54740062712,1400.87,48,32,16,0,0,0,0,4,8,8.33333333333333,65,0.677083333333333,0.0465276446,0.000444715995715427
MAPLEX_clean,5.48812,1.46670586348816,3.7418,1.43983,0.346569,0.49900044327,810.351,52.5,22.5,20,2.5,0,0,0,2.5,16,4.76190476190476,133,0.791666666666667,0.0314527998,0.000524185735029478
MAQBEO_clean,9.00352,1.94163149733993,4.63709,0.93614,0.672976,0.62999975264,1963.61,41.2213740458015,36.6412213740458,19.0839694656489,0,0,0,0,3.05343511450382,12.5,7.40740740740741,61,0.564814814814815,0.0552299634,0.000956768284827083
MAQBIS_clean,11.35798,1.32195581833842,8.5918,0.674777,1.07621,0.72620175517,3176.61,41.8604651162791,37.2093023255814,18.6046511627907,0,0,0,0,2.32558139534884,16,5.55555555555556,121,0.560185185185185,0.0775729863,0.00138832216097343
MASMIC_clean,9.31006,1.23548021519246,7.53558,0.580679,1.30985,0.76060238815,4521.86,47.8260869565217,34.7826086956522,0,13.0434782608696,0,0,0,4.34782608695652,0,9.09090909090909,15,0.681818181818182,0.0915459872,0.00279814253288737
MATBAM_clean,7.54049,1.5448278264005,4.88112,1.17286,0.500147,0.58660241042,1405.98,43.3333333333333,33.3333333333333,0,10,0,0,6.66666666666667,6.66666666666667,0,15.3846153846154,65,0.625,0.0372778752,0.00119988083215231
MATBEQ_clean,6.25491,1.59898103435494,3.91181,1.39707,0.391533,0.54699900831,848.625,43.1034482758621,34.4827586206897,0,8.62068965517241,1.72413793103448,0,5.17241379310345,6.89655172413793,0,16,121,0.605,0.0268797427,0.00092337354090894
MAWFEY_clean,8.76979,1.33581971333262,6.5651,1.23234,0.584904,0.72080059536,2050.83,27.906976744186,18.6046511627907,32.5581395348837,2.32558139534884,0,0,0,18.6046511627907,3.5,66.6666666666667,257,0.669270833333333,0.0328633538,0.00185603508628709
MAWFIC_clean,9.46149,1.40670801875712,6.72598,1.3222,0.551655,0.729398241,1899.19,18.1818181818182,12.1212121212121,42.4242424242424,3.03030303030303,0,0,0,24.2424242424242,3.5,133.333333333333,65,0.677083333333333,0.027606468,0.00329251801335767
MAWVAK_clean,5.70954,1.0572302040378,5.40047,0.993165,0.620239,0.615999666435,1777.38,36,44,8,8,0,0,0,4,4,11.1111111111111,15,0.416666666666667,0.0545569878,0.000411668438903836
MAYKOO_clean,12.58218,1.09382867594898,11.50288,0.603307,1.26105,0.76080029235,3361.34,48.4848484848485,34.3434343434343,12.1212121212121,2.02020202020202,0,0,0,3.03030303030303,8,6.25,125,0.651041666666667,0.0873193971,0.00137332505342937
MECWIB_clean,7.68734,1.5105707767492,5.08903,1.09108,0.51967,0.5670015436,1516.65,34.4827586206897,48.2758620689655,0,13.7931034482759,0,0,0,3.44827586206897,0,10,73,0.304166666666667,0.0472582768,0.00143822689474106
MEFJOY_clean,13.35543,2.95472807642444,4.52002,0.978068,0.713857,0.698200688276,2257.67,45.3781512605042,15.1260504201681,31.9327731092437,0,0,0,0,7.56302521008403,8.44444444444444,16.6666666666667,181,0.837962962962963,0.0540491674,0.00110842712328553
MEFJUE_clean,13.6466,3.01527678962044,4.52582,0.969419,0.709291,0.687600171929,2267.5,45.3781512605042,15.1260504201681,31.9327731092437,0,0,0,0,7.56302521008403,8.44444444444444,16.6666666666667,91,0.842592592592593,0.0531040758,0.00118377313134265
MEFYUT_clean,5.77585,1.33261578784649,4.33422,1.19211,0.506331,0.60360224841,1660.22,38.8888888888889,33.3333333333333,22.2222222222222,0,0,0,0,5.55555555555556,8,14.2857142857143,33,0.589285714285714,0.0420644605,0.00120410642933989
MEFZUU_manual,9.38956,1.67397497655612,5.60914,0.843227,0.812356,0.685000512812,2663.63,51.4533085961657,19.7897340754484,15.8317872603587,3.95794681508967,3.03030303030303,0,0,5.93692022263451,5.33333333333333,11.5384615384615,673,0.808894230769231,0.0530041758,0.00161896617104573
MEGBAD_clean,9.5163,1.65151896427549,5.76215,0.851407,0.799618,0.680800362526,2591.93,50.9803921568627,19.6078431372549,17.6470588235294,3.92156862745098,1.96078431372549,0,0,5.88235294117647,6,11.5384615384615,85,0.817307692307692,0.0545778102,0.00139717219265404
MEGBEH_manual,9.9497,1.45981856622421,6.81571,0.994874,0.686519,0.682999903606,2127.71,51.4851485148515,19.8019801980198,15.8415841584158,3.96039603960396,2.97029702970297,0,0,5.94059405940594,5.33333333333333,11.5384615384615,85,0.817307692307692,0.0479848094,0.00142988344324
MEJMOE_clean,13.36085,1.85422113788643,7.20564,0.61631,1.30713,0.8055972903,3621.79,45.2830188679245,22.6415094339623,24.5283018867925,0,0,0,0,7.54716981132075,6.5,16.6666666666667,145,0.755208333333333,0.0759577234,0.00233862916872002
MIDCAF_clean,11.10741,1.12900835518692,9.8382,0.853326,0.785397,0.670199680422,1891.61,51.6129032258064,25.8064516129032,12.9032258064516,6.45161290322581,0,0,0,3.2258064516129,8,6.25,145,0.755208333333333,0.0467774973,0.00207709172197387
MIDSUP_clean,10.07574,1.13480747983119,8.87881,0.69045,1.02629,0.7086019305,2707.55,45.4545454545455,36.3636363636364,12.1212121212121,3.03030303030303,0,0,0,3.03030303030303,8,6.66666666666667,37,0.616666666666667,0.0679141304,0.0011722969046042
MIFKUJ_clean,6.05079,1.32106684598808,4.58023,0.91647,0.639846,0.58639966362,2116.14,56.8965517241379,31.0344827586207,10.3448275862069,0,0,0,0,1.72413793103448,12,3.03030303030303,49,0.742424242424242,0.0559251164,0.000941500908750915
MILROQ_clean,19.71713,1.81965868127528,10.83562,0.59986,1.29297,0.7756009842,2683.42,43.75,36.9318181818182,6.81818181818182,7.38636363636364,0,0,0,5.11363636363636,2.66666666666667,11.6883116883117,357,0.579545454545455,0.072888907,0.00287458615116161
MIMSOS_clean,11.1144,1.13942192359976,9.75442,0.986032,0.621683,0.612999331856,1285.39,44.1176470588235,35.2941176470588,11.7647058823529,5.88235294117647,0,0,0,2.94117647058824,8,6.66666666666667,145,0.604166666666667,0.0433987957,0.000261258640125188
MIMSUY_clean,11.16343,1.0325046545548,10.81199,0.974993,0.628722,0.612999548946,1307.56,44.1176470588235,35.2941176470588,11.7647058823529,5.88235294117647,0,0,0,2.94117647058824,8,6.66666666666667,73,0.608333333333333,0.0441256589,0.00114497350547573
MINCIX_clean,10.4943,1.42467906946436,7.36608,0.729721,1.04314,0.76120116394,2938.63,56.7567567567568,24.3243243243243,16.2162162162162,0,0,0,0,2.7027027027027,12,4.76190476190476,67,0.797619047619048,0.0732096449,0.00166631026656262
MITSAK_clean,6.11636,1.23043807132741,4.97088,1.14225,0.571855,0.65320137375,1969.04,47.3684210526316,15.7894736842105,31.5789473684211,0,0,0,0,5.26315789473684,12,11.1111111111111,61,0.847222222222222,0.047973529,0.00193626577867625
MITSIS_charged,7.96604,1.22172906154625,6.5203,1.06349,0.603674,0.64200126226,1711.79,41.7721518987342,30.379746835443,22.7848101265823,1.26582278481013,0,0,0,3.79746835443038,12,9.09090909090909,85,0.643939393939394,0.0429847323,0.000612430415662057
MITSUE_clean,6.56785,1.23037683961274,5.33808,1.09158,0.621849,0.67879793142,2089.65,47.3684210526316,15.7894736842105,31.5789473684211,0,0,0,0,5.26315789473684,12,11.1111111111111,31,0.861111111111111,0.0478178634,0.00172137995622614
MIVFEE_clean,15.2363,1.91445918472484,7.95854,1.38989,0.494716,0.68760082124,890.338,29.6296296296296,9.87654320987654,0,39.5061728395062,1.23456790123457,0,0,19.7530864197531,0,66.6666666666667,61,0.847222222222222,0.0346411787,0.00331711073465596
MIVWEU_manual,7.38717,1.37712170105197,5.36421,1.56979,0.350366,0.55000104314,620.206,35.7142857142857,42.8571428571429,0,14.2857142857143,0,0,0,7.14285714285714,0,20,481,0.400833333333333,0.0194756604,0.000300317439550729
MIXBAY_clean,11.02015,1.49511922124614,7.37075,0.640306,1.17819,0.75440212614,3609.3,48.1481481481481,22.2222222222222,14.8148148148148,11.1111111111111,0,0,0,3.7037037037037,8,7.69230769230769,61,0.782051282051282,0.0792103914,0.00134848362344952
MIXBEC_clean,12.4058,1.92451665247224,6.44619,0.643237,1.17841,0.75799691317,3610.7,48.1481481481481,22.2222222222222,14.8148148148148,11.1111111111111,0,0,0,3.7037037037037,8,7.69230769230769,321,0.771634615384615,0.0819491738,0.00227635517498828
MIXBIG_auto,10.49302,1.642560279014,6.38821,0.743714,0.985594,0.733000056116,3206.74,47.3684210526316,18.4210526315789,21.0526315789474,7.89473684210526,0,0,0,5.26315789473684,8,11.1111111111111,131.5,0.811728395061728,0.0690125475,0.00160856587278225
MIXYID_clean,6.97459,1.39229491637754,5.00942,0.914112,0.695101,0.635400165312,2208.91,43.5897435897436,33.3333333333333,15.3846153846154,5.12820512820513,0,0,0,2.56410256410256,12,5.88235294117647,64,0.627450980392157,0.0646293932,0.000539185052562212
MIXZOK_clean,13.18784,1.34425905331946,9.81049,0.452893,1.79159,0.81139856987,4657.62,55.9322033898305,30.5084745762712,11.0169491525424,0,0,0,0,2.54237288135593,8.66666666666667,4.54545454545455,97,0.734848484848485,0.1139982605,0.00228806789123025
MIYWIB_clean,7.04459,1.33199275444528,5.28876,2.24046,0.269052,0.60280024392,835.095,39.344262295082,9.83606557377049,9.83606557377049,3.27868852459016,14.7540983606557,0,0,22.9508196721311,0.857142857142857,58.3333333333333,43,0.895833333333333,0.01414256,0.00090846111634409
MOBBIO_clean,5.66644,1.25484759635401,4.51564,0.981281,0.693379,0.680399638499,2729.64,48,0,32,0,16,0,0,4,16,8.33333333333333,25,1.04166666666667,0.0386138776,0.00108940581009971
MOLKAB_clean,6.21836,1.14039341111572,5.45282,1.19004,0.491579,0.58499867316,1256.55,47.0588235294118,23.5294117647059,23.5294117647059,0,0,0,0,5.88235294117647,8,12.5,97,0.7578125,0.0423485764,0.000314591075189386
MOLQEL_clean,7.00282,1.42508109516115,4.91398,0.922936,0.733962,0.677399952432,2720.08,50,18.75,25,0,0,0,0,6.25,8,12.5,53,0.828125,0.0628101376,0.00089943960800623
MOTMAK_clean,5.72133,1.07423047026087,5.32598,0.997473,0.511092,0.509800470516,1375.6,44.4444444444444,22.2222222222222,22.2222222222222,0,0,0,0,11.1111111111111,4,25,25,0.78125,0.0554321612,0.00131278298101967
MOTVOI_clean,9.87335,1.40739035487844,7.01536,1.00037,0.650361,0.65060163357,1639.11,50.3937007874016,31.496062992126,15.748031496063,0,0,0,0,2.36220472440945,13.3333333333333,4.6875,89,0.6953125,0.051636208,0.000286116612770122
MOVKOZ_clean,5.21247,1.36061718211623,3.83096,1.25573,0.47144,0.5920013512,1628.37,48,24,16,8,0,0,0,4,8,8.33333333333333,109,0.756944444444444,0.0459702127,0.000747303944504305
MOXDOT_charged,6.77584,1.38163740949103,4.90421,0.994946,0.551186,0.548400305956,1168.18,46.5116279069767,37.2093023255814,12.4031007751938,1.55038759689922,0,0,0,2.32558139534884,10.6666666666667,5,145,0.604166666666667,0.0367594361,0.000266967836017549
MOXKAN_clean,5.24035,1.38430712659224,3.78554,1.49263,0.313407,0.46780069041,368.611,35.2941176470588,38.2352941176471,0,23.5294117647059,0,0,0,2.94117647058824,0,8.33333333333333,89,0.463541666666667,0.0194395855,0.000200042483301328
MOXPEV_charged,5.7432,1.5104065305779,3.80242,1.12837,0.469881,0.53019962397,995.91,38.1679389312977,36.6412213740458,6.10687022900763,6.10687022900763,9.16030534351145,2.29007633587786,0,1.52671755725191,8,4,53,0.53,0.0322481515,0.000665245028696269
MOYMET_clean,9.12886,1.08085650518888,8.44595,1.00188,0.558951,0.56000182788,1108.85,37.5,43.75,15.625,0,0,0,0,3.125,10,8.33333333333333,41,0.427083333333333,0.0321206899,0.00043799957095657
MOYYEF_clean,7.68803,1.04402600277301,7.36383,0.950247,0.659828,0.626999577516,1947.06,51.8518518518518,29.6296296296296,14.8148148148148,0,0,0,0,3.7037037037037,8,7.14285714285714,41,0.732142857142857,0.0496863228,0.00121638911590726
MOYYIJ_clean,12.42053,1.32465165387753,9.37645,0.730593,0.980299,0.716199587307,3020.84,51.8518518518518,29.6296296296296,14.8148148148148,0,0,0,0,3.7037037037037,8,7.14285714285714,61,0.726190476190476,0.0686951515,0.00152384757299739
MUBQIJ_clean,7.7972,1.96051414088587,3.97712,1.1623,0.492986,0.5729976278,1245.01,55.1724137931034,27.5862068965517,0,13.7931034482759,0,0,0,3.44827586206897,0,6.25,433,0.751736111111111,0.0495453798,0.000358283632597061
MUBZOA_auto,18.72717,2.63022050561798,7.12,0.441638,1.84133,0.81320129854,4506.52,57.1428571428571,27.7777777777778,12.6984126984127,0,0,0,0,2.38095238095238,10.6666666666667,4.16666666666667,110,0.763888888888889,0.0888684018,0.00252613954153116
MUBZUG_auto,18.63539,2.35593687460256,7.90997,0.469492,1.71078,0.80319752376,4163.83,59.0909090909091,26.5151515151515,12.1212121212121,0,0,0,0,2.27272727272727,10.6666666666667,3.84615384615385,122,0.782051282051282,0.0850159654,0.0018208412541966
MUDLON_clean,10.7008,1.28739327164734,8.31199,0.628411,1.11583,0.70119984613,3147.04,53.3333333333333,32,10.6666666666667,2.66666666666667,0,0,0,1.33333333333333,16,2.5,113,0.70625,0.0801788357,0.00114918051400565
MUDTAH_clean,18.89368,2.84806733937707,6.63386,0.562193,1.40806,0.79160147558,3858.42,57.1428571428571,19.047619047619,19.047619047619,0,0,0,0,4.76190476190476,8,8.33333333333333,241,0.836805555555556,0.0921268002,0.00222993229626157
MUDTEL_clean,19.09514,2.89639784489558,6.59272,0.559282,1.41074,0.78900148868,3853,57.1428571428571,19.047619047619,19.047619047619,0,0,0,0,4.76190476190476,8,8.33333333333333,241,0.836805555555556,0.0918339493,0.00262352733080414
MUGHED_clean,6.89695,1.17156990145967,5.88693,1.44086,0.396706,0.57159780716,960.922,37.8378378378378,21.6216216216216,16.2162162162162,16.2162162162162,0,0,0,8.10810810810811,4,21.4285714285714,41,0.732142857142857,0.034352884,0.00119036333533873
MULQOA_clean,5.82935,1.1377182984238,5.12372,1.29204,0.488067,0.63060208668,1620.33,33.3333333333333,13.3333333333333,30,13.3333333333333,0,0,0,10,6,30,33,0.825,0.0338036504,0.00245998306936236
MULXOH_clean,5.40379,1.31291880676213,4.11586,1.20876,0.483303,0.58419733428,1426.72,35.2941176470588,44.1176470588235,17.6470588235294,0,0,0,0,2.94117647058824,12,8.33333333333333,19,0.395833333333333,0.0359634816,0.000972111012208377
MUNDEG_clean,13.44844,1.06301526651185,12.65122,0.869875,0.880357,0.765800545375,2500.7,43.75,28.125,12.5,4.16666666666667,4.16666666666667,0,0,7.29166666666667,3.42857142857143,16.6666666666667,115,0.68452380952381,0.0544354792,0.00200782388685632
MUNDOQ_clean,14.169,1.0613602400027,13.34985,0.845802,0.916526,0.775199523852,2579.91,45.3488372093023,24.4186046511628,13.953488372093,3.48837209302326,4.65116279069767,0,0,8.13953488372093,3.42857142857143,17.9487179487179,115,0.737179487179487,0.0554618792,0.00271936959391606
MUNNUF_clean,7.33223,1.46500443563533,5.00492,0.937356,0.654607,0.613599799092,2005.64,53.3333333333333,26.6666666666667,13.3333333333333,4.44444444444444,0,0,0,2.22222222222222,12,4.16666666666667,73,0.760416666666667,0.0547094678,0.00135167667083829
MUNPER_clean,7.09681,1.28510921095043,5.52234,0.917986,0.675609,0.620199603474,2129.86,53.3333333333333,26.6666666666667,13.3333333333333,4.44444444444444,0,0,0,2.22222222222222,12,4.16666666666667,73,0.760416666666667,0.0553149088,0.00172012441463446
MURBEI_clean,7.16636,1.26103260114061,5.68293,0.873364,0.795545,0.69480036338,2789.93,51.6129032258064,19.3548387096774,25.8064516129032,0,0,0,0,3.2258064516129,16,6.25,53,0.828125,0.0735513227,0.00117798374558555
MUSCAG_clean,5.66812,1.09894140912792,5.1578,1.35058,0.402493,0.54359899594,933.776,29.0909090909091,43.6363636363636,14.5454545454545,7.27272727272727,0,0,0,5.45454545454545,5.33333333333333,18.75,33,0.2578125,0.0300988484,0.000348952408965296
