MOF,LCD (Å),LCD/PLD,PLD (Å),density (g/cm3),Pore Volume (cm3/g),Porosity,Surface Area (m2/g),%C,%H,%O,%N,%Halojen,%Metalloids,%Ametal,%Metal,TDU,DU,MP,O-to-M,U_He (mol/kg),D_He (cm2/s)
IKOTUZ_clean,16.05073,1.02582599203407,15.64664,1.00283,0.656142,0.65799888186,1511.5,41.1764705882353,17.6470588235294,29.4117647058824,0,0,0,5.88235294117647,5.88235294117647,199,0.78968253968254,14.2857142857143,10,0.0273861851,0.00153773839341038
IKOVAH_clean,16.06628,1.02408919734121,15.68836,1.01053,0.634917,0.64160267601,1505.68,41.1764705882353,17.6470588235294,29.4117647058824,0,0,0,5.88235294117647,5.88235294117647,199,0.78968253968254,14.2857142857143,10,0.0275534739,0.00164544581065364
IKOVEL_clean,15.9244,1.02845289023911,15.48384,0.975432,0.659195,0.64299989724,1571.53,41.1764705882353,17.6470588235294,29.4117647058824,0,0,0,5.88235294117647,5.88235294117647,199,0.78968253968254,14.2857142857143,10,0.0281559024,0.00131519296019382
IKUTUF_clean,8.78737,2.15027822503683,4.08662,1.10967,0.589005,0.65360117835,1869.94,50.9433962264151,16.9811320754717,22.6415094339623,5.66037735849057,0,0,0,3.77358490566038,181,0.837962962962963,7.40740740740741,12,0.0233042553,0.00066064514102456
IMUTUG_ion_b,8.41076,1.40426718402252,5.98943,1.06348,0.639596,0.68019755408,2009.05,46.4516129032258,15.4838709677419,32.258064516129,0,0,0,0,5.80645161290323,121,0.840277777777778,12.5,11.1111111111111,0.02837448,0.00110012540355829
IQECIS_clean,8.1309,1.12765812857208,7.21043,0.715898,0.999863,0.715799921974,3037.76,47.7272727272727,29.5454545454545,7.57575757575758,9.09090909090909,2.27272727272727,0,0.757575757575758,3.03030303030303,175,0.694444444444444,6.34920634920635,5,0.0409515662,0.00138998601584093
IXEDUK_charged,8.83948,1.30833341967263,6.75629,0.939688,0.67831,0.63739976728,1942.98,43.1095406360424,33.9222614840989,10.6007067137809,8.48056537102473,2.12014134275618,0,0.706713780918728,1.06007067137809,149,0.610655737704918,2.45901639344262,20,0.0265662498,0.00065393908140171
IZENEI_clean,10.5915,1.83528445479498,5.77104,1.2271,0.531824,0.6526012304,917.867,41.3793103448276,15.5172413793103,27.5862068965517,5.17241379310345,5.17241379310345,0,0,5.17241379310345,157,0.817708333333333,12.5,10.6666666666667,0.0222003901,0.000622579394435484
IZENIM_clean,10.57534,1.83693093882826,5.75707,1.38426,0.464076,0.64240184376,765.262,41.3793103448276,15.5172413793103,27.5862068965517,5.17241379310345,5.17241379310345,0,0,5.17241379310345,157,0.817708333333333,12.5,10.6666666666667,0.0189539327,0.000963323535270555
IZENUY_clean,10.28405,1.81687687379975,5.66029,0.907624,0.744581,0.675799585544,1640.12,46.1538461538462,17.3076923076923,25,5.76923076923077,0,0,0,5.76923076923077,157,0.817708333333333,12.5,8.66666666666667,0.03173951,0.00144138670231157
IZEPEJ_clean,23.87439,3.5355900476706,6.75259,0.54542,1.42862,0.7791979204,3316.52,46.1538461538462,23.0769230769231,25,0,0,0,0,5.76923076923077,145,0.755208333333333,12.5,8.66666666666667,0.0586736926,0.00253640145187555
IZERAI_clean,21.81992,1.03328741454156,21.11699,0.624269,1.24978,0.78019891082,2170.68,51.8796992481203,36.0902255639098,9.77443609022556,0,0,0,0,2.25563909774436,91,0.659420289855073,4.34782608695652,8.66666666666667,0.0562281213,0.00273918858685886
IZIGUV_clean,8.5642,1.20807660189135,7.08912,0.715311,1.01466,0.72579745926,3088.99,53.8461538461538,30.7692307692308,8.39160839160839,5.59440559440559,0,0,0,1.3986013986014,221,0.717532467532468,2.5974025974026,12,0.0425744168,0.00149564169763526
IZUVUV_clean,10.56188,1.0214060594573,10.34053,0.902736,0.728009,0.657199932624,1682.12,44.4444444444444,29.6296296296296,0,14.8148148148148,7.40740740740741,0,0,3.7037037037037,193,0.670138888888889,8.33333333333333,0,0.0247073021,0.000577161963322006
JALCAD_clean,10.23917,1.89998830967124,5.38907,0.840589,0.786353,0.660999681917,1756.74,46.1538461538462,17.3076923076923,25,5.76923076923077,0,0,0,5.76923076923077,157,0.817708333333333,12.5,8.66666666666667,0.0380661065,0.00110927984202026
JALLEQ_clean,20.72686,2.63238334730372,7.8738,0.987929,0.773942,0.764599746118,1858.6,34.4827586206897,0,41.3793103448276,13.7931034482759,0,0,0,10.3448275862069,481,1.00208333333333,30,8,0.0303975806,0.00133091033912689
JEDKEJ_clean,11.82785,1.70691317260707,6.92938,0.805938,0.819666,0.660599976708,1956.93,42.4778761061947,34.5132743362832,0,18.5840707964602,0,0,0,4.42477876106195,115,0.598958333333333,10.4166666666667,0,0.0276220683,0.00150119989541701
JOCWIJ_clean,13.89765,2.52042067312052,5.51402,0.824207,0.891766,0.734999779562,2275.65,27.2727272727273,29.5454545454545,15.9090909090909,20.4545454545455,0,0,0,6.81818181818182,45,0.46875,25,4.66666666666667,0.0327046227,0.00130424392843737
JUTCIM_clean,15.74073,1.05794145163805,14.87864,0.734143,1.01969,0.74859827567,2742.03,40,11.4285714285714,34.2857142857143,11.4285714285714,0,0,0,2.85714285714286,217,0.861111111111111,7.14285714285714,24,0.0393417446,0.00161586009306025
KAHYID_clean,8.93039,2.17013029933368,4.11514,1.11173,0.630911,0.70140268603,2023.03,43.75,18.75,25,6.25,0,0,0,6.25,89,0.794642857142857,14.2857142857143,8,0.0237000631,0.000866302632009833
KAHYOJ_clean,8.86827,2.10947378937303,4.20402,1.11868,0.626094,0.70039883592,2015.26,43.75,18.75,25,6.25,0,0,0,6.25,89,0.794642857142857,14.2857142857143,8,0.0234414558,0.00106340596989758
KAHYUP_clean,8.96058,2.11476083036751,4.23716,1.11708,0.637912,0.71259873696,2040.08,43.75,18.75,25,6.25,0,0,0,6.25,89,0.794642857142857,14.2857142857143,8,0.0233252192,0.000758443307358371
KARLUM_clean,12.53415,1.67269196893266,7.4934,0.637007,1.15949,0.73860324643,3357,50.9433962264151,31.1320754716981,12.2641509433962,2.83018867924528,0,0,0,2.83018867924528,151,0.699074074074074,5.55555555555556,8.66666666666667,0.047790236,0.00103602712723685
KAVJAT_charged,6.84822,1.49030181559413,4.59519,1.0747,0.579508,0.6227972476,2027.08,50.5263157894737,6.31578947368421,31.5789473684211,8.42105263157895,0,0,0,3.15789473684211,181,0.942708333333333,6.25,20,0.0197175763,0.00124081797222472
KAVJEX01_clean,9.52843,1.47390541010867,6.46475,1.03139,0.62576,0.6454026064,1932.71,48.4848484848485,18.1818181818182,24.2424242424242,6.06060606060606,0,0,0,3.03030303030303,157,0.817708333333333,6.25,16,0.0236957006,0.00140116884109717
KEQDER_clean,13.61666,2.09518988276676,6.49901,0.543402,1.4343,0.7794014886,4258.46,57.8947368421053,24.5614035087719,14.0350877192982,0,0,0,0,3.50877192982456,105,0.795454545454545,6.06060606060606,8,0.0626864742,0.00267086533497074
KIJRUS_clean,12.14192,1.70836346650083,7.10734,0.697914,1.01216,0.70640063424,3308.64,55.5555555555556,30.5555555555556,11.1111111111111,0,0,0,0,2.77777777777778,117,0.73125,5,8,0.0448133438,0.000768995672745877
KIYXUN_clean,17.29009,1.36700004743758,12.6482,0.96734,0.718052,0.69460042168,1463.57,50.4854368932039,19.4174757281553,17.4757281553398,3.88349514563107,0,0,0,8.7378640776699,253,0.810897435897436,17.3076923076923,4,0.0264947072,0.00169108822219711
KOJZEP_manual,15.61444,1.13821062353436,13.71841,0.514247,1.54323,0.79360139781,4945.62,55.1724137931034,20.6896551724138,13.7931034482759,6.89655172413793,0,0,0,3.44827586206897,79,0.822916666666667,6.25,8,0.0609514634,0.00226454948056108
KOJZIT_clean,16.19567,1.09798919344013,14.7503,0.506406,1.56238,0.79119860628,4788.47,51.6129032258064,32.258064516129,12.9032258064516,0,0,0,0,3.2258064516129,67,0.697916666666667,6.25,8,0.064189738,0.00254071866754195
KONSAJ_clean,18.94329,5.05738359225452,3.74567,1.10475,0.585652,0.646999047,1071.01,38.2978723404255,42.5531914893617,0,4.25531914893617,4.25531914893617,0,4.25531914893617,6.38297872340426,97,0.449074074074074,16.6666666666667,0,0.0196428438,0.000338502309020338
KOSJAF_clean,10.99192,1.11601594030002,9.84925,1.18883,0.53195,0.6323981185,1315.47,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,22,0.916666666666667,25,6,0.0232493149,0.000673074808779307
KOSJEJ_clean,11.06598,1.12808347792047,9.80954,1.1867,0.536783,0.6370003861,1325.77,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,22,0.916666666666667,25,6,0.0234297723,0.00063220447678557
KOSJIN_clean,11.01144,1.12251214111833,9.80964,1.18637,0.537607,0.63780081659,1316.25,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,22,0.916666666666667,25,6,0.0236221018,0.00129703123608096
KOSKIO_clean,11.01742,1.11881398255988,9.84741,1.18828,0.5322,0.632402616,1289.52,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,22,0.916666666666667,25,6,0.0231875795,0.00131858970778129
KOSKIO01_clean,11.01399,1.12517162611659,9.78872,1.18277,0.534508,0.63220002716,1308.96,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,22,0.916666666666667,25,6,0.0231840179,0.00193780712534346
KOSLIP_clean,11.047,1.13371051845679,9.74411,1.19777,0.543843,0.65139883011,1318.05,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,22,0.916666666666667,25,6,0.0229509965,0.000717291081394412
KOSLOV_clean,11.06557,1.11117950674807,9.9584,1.19415,0.54817,0.6545972055,1337.81,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,22,0.916666666666667,25,6,0.0235752465,0.000992700321486289
KOSMAI_clean,11.0184,1.11616485981081,9.87166,1.18797,0.532166,0.63219724302,1294.27,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,22,0.916666666666667,25,6,0.0232837443,0.00118590992789633
KUDWAJ_clean,7.33926,1.16810466254446,6.28305,0.91185,0.709985,0.64739982225,2108.5,36.6666666666667,35,16.6666666666667,8.33333333333333,0,0,0,3.33333333333333,93,0.528409090909091,9.09090909090909,10,0.0270722485,0.00124484489911792
KUJNEJ_clean,12.51834,1.64444748039078,7.61249,0.637007,1.16011,0.73899819077,3372.84,50.9433962264151,31.1320754716981,12.2641509433962,2.83018867924528,0,0,0,2.83018867924528,151,0.699074074074074,5.55555555555556,8.66666666666667,0.0481935768,0.00169371127123577
KUJNOT_clean,8.23736,1.35027842025805,6.10049,1.05875,0.577473,0.61139953875,1481.57,45.2173913043478,27.8260869565217,6.95652173913043,15.6521739130435,0,0,0,4.34782608695652,289,0.694711538461538,9.61538461538462,3.2,0.0209899393,0.00122482812464136
KUJNUZ_clean,8.0106,1.23201523216595,6.50203,1.08206,0.557085,0.6027993951,1403.83,43.6974789915966,28.5714285714286,6.72268907563025,16.8067226890756,0,0,0,4.20168067226891,281,0.675480769230769,9.61538461538462,3.2,0.0201196922,0.000964306706985181
KUJPAH_clean,10.82391,1.62460187617261,6.6625,0.808261,0.864572,0.698799829292,2456.74,46.4589235127479,29.4617563739377,4.53257790368272,15.2974504249292,0,0,0,4.24929178470255,449,0.684451219512195,9.14634146341463,2.13333333333333,0.0336692224,0.000823181629577844
KUKMUA_clean,7.32298,1.29204357990384,5.66775,1.18063,0.556822,0.65740075786,1878.78,36.3636363636364,13.6363636363636,36.3636363636364,0,0,0,4.54545454545455,9.09090909090909,209,0.81640625,25,8,0.0228593331,0.00066568658631292
KULMEK_clean,13.21045,1.77247484607097,7.45311,0.659951,1.14311,0.75439658761,3437.92,59.1549295774648,16.9014084507042,18.3098591549296,0,0,0,0,5.63380281690141,217,0.861111111111111,9.52380952380952,6.5,0.0460344174,0.00230485784859286
KUNSUJ_clean,17.88791,2.7406525016547,6.52688,0.635531,1.2012,0.7633998372,3050.41,55.2631578947368,30.7017543859649,12.280701754386,0,0,0,0,1.75438596491228,820,0.72310405643739,3.17460317460317,14,0.051355376,0.00190739443250206
KUSZED_clean,6.91176,1.25951181288894,5.48765,1.05966,0.717779,0.76060169514,2561.59,48,0,0,32,0,0,0,20,49,1.02083333333333,41.6666666666667,0,0.0242402837,0.00175733491406973
KUXREC_clean,9.08968,1.09572303389749,8.2956,0.720728,1.02008,0.73520021824,3187.98,46.1538461538462,23.0769230769231,25,0,0,0,0,5.76923076923077,37,0.770833333333333,12.5,8.66666666666667,0.0417644413,0.00148749171198935
LAFQOA_clean,12.74838,2.59819998288027,4.90662,0.732143,0.914849,0.669800291407,2559.11,47.2727272727273,29.0909090909091,0,18.1818181818182,0,0,3.63636363636364,1.81818181818182,865,0.693108974358974,3.84615384615385,0,0.0376491605,0.00167579996147484
LAFQUG_clean,12.86913,2.58041120940641,4.98724,0.728838,0.925308,0.674399632104,2381.17,47.2727272727273,29.0909090909091,0,18.1818181818182,0,0,3.63636363636364,1.81818181818182,865,0.693108974358974,3.84615384615385,0,0.0380119167,0.00113516334390305
LAFRAN_manual,12.74626,2.54301652348442,5.01226,0.72706,0.944351,0.68659983806,2594.23,47.2727272727273,29.0909090909091,0,18.1818181818182,0,0,3.63636363636364,1.81818181818182,865,0.693108974358974,3.84615384615385,0,0.0380999643,0.000980283029968112
LAFRER_manual,13.05445,2.54485111360203,5.12975,0.705732,0.986211,0.696000661452,2735.39,47.2727272727273,29.0909090909091,0,18.1818181818182,0,0,3.63636363636364,1.81818181818182,865,0.693108974358974,3.84615384615385,0,0.03947879,0.000545274880908037
LAFRIV_manual,12.37219,2.33261500754148,5.304,0.722154,0.942735,0.68079985119,2634.52,47.2727272727273,29.0909090909091,0,18.1818181818182,0,0,3.63636363636364,1.81818181818182,865,0.693108974358974,3.84615384615385,0,0.0391389262,0.00130340938206858
LAGTIY_clean,8.49333,1.4311449388674,5.93464,1.13024,0.646591,0.73080301184,2227.25,48.6486486486487,0,35.1351351351351,0,0,0,8.10810810810811,8.10810810810811,37,1.02777777777778,16.6666666666667,8.66666666666667,0.0265874817,0.00102386624209029
LAJLIT_charged,15.26982,3.49945112742323,4.36349,1.00336,0.543771,0.54559807056,1234.78,32.258064516129,41.0557184750733,25.5131964809384,0,0,0,0,1.17302052785924,121,0.366666666666667,3.63636363636364,43.5,0.0175696653,0.000924335042654584
LAPZIO_clean,15.30437,1.85666400580375,8.24294,0.552463,1.4267,0.7881989621,3674.57,54.320987654321,29.6296296296296,11.1111111111111,2.46913580246914,0,0,0,2.46913580246914,257,0.730113636363636,4.54545454545455,9,0.0648232628,0.00314269888683609
LAQNID_clean,13.51443,2.06854259173375,6.53331,0.653619,1.1499,0.7515964881,3421.44,54.7169811320755,26.4150943396226,15.0943396226415,0,0,0,0,3.77358490566038,177,0.762931034482759,6.89655172413793,8,0.0490528628,0.00241458043872591
LASDEQ_clean,13.8531,1.58716392020815,8.72821,0.762381,0.976415,0.744400244115,2975.9,45.945945945946,21.6216216216216,27.027027027027,0,0,0,0,5.40540540540541,313,0.767156862745098,11.7647058823529,10,0.0411549695,0.00213245007387461
LAWFOF_clean,15.10116,1.89806537893033,7.95608,0.589497,1.37812,0.81239760564,3787.72,45.2830188679245,22.6415094339623,24.5283018867925,0,0,0,0,7.54716981132075,145,0.755208333333333,16.6666666666667,6.5,0.0560211293,0.00298562526556519
LAWFUL_clean,15.1002,1.89736759439593,7.9585,0.589907,1.37683,0.81220165481,3778.92,45.2830188679245,22.6415094339623,24.5283018867925,0,0,0,0,7.54716981132075,145,0.755208333333333,16.6666666666667,6.5,0.0558161727,0.00179781817298431
LAWGAS_clean,15.0923,1.90112866248457,7.9386,0.589907,1.37649,0.81200108643,3787.24,45.2830188679245,22.6415094339623,24.5283018867925,0,0,0,0,7.54716981132075,145,0.755208333333333,16.6666666666667,6.5,0.0558598021,0.00254601454553643
LAXJAX_clean,12.82983,2.50565978040521,5.12034,0.7175,0.944947,0.6779994725,2688.78,47.2727272727273,29.0909090909091,0,18.1818181818182,0,0,3.63636363636364,1.81818181818182,865,0.693108974358974,3.84615384615385,0,0.0387867357,0.000902279748146872
LECFAC_clean,9.81867,2.21256329306463,4.43769,0.838672,0.854207,0.716399493104,2599.3,38.7096774193548,20.6451612903226,21.9354838709677,11.6129032258065,0,0,1.29032258064516,5.80645161290323,89,0.741666666666667,15,7.55555555555556,0.0348763221,0.00138688421177519
LECFEG_clean,9.36969,2.14435879948552,4.36946,0.882661,0.80212,0.70800004132,2513.74,38.7096774193548,20.6451612903226,21.9354838709677,11.6129032258065,0,0,1.29032258064516,5.80645161290323,89,0.741666666666667,15,7.55555555555556,0.0325920827,0.000801363825260732
LEJRIC_clean,11.60038,1.06945613483556,10.84699,1.19087,0.534904,0.63700112648,1299.69,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,22,0.916666666666667,25,6,0.0239521746,0.00122676358730909
LELDUD_clean,16.5482,1.78972015682033,9.24625,0.458126,1.80955,0.8290019033,4349.15,54.8387096774194,25.8064516129032,12.9032258064516,3.2258064516129,0,0,0,3.2258064516129,625,0.76593137254902,5.88235294117647,8,0.0774456724,0.00304516293314735
LEVLEF_clean,20.18098,2.93951991143997,6.8654,0.883011,0.696933,0.615399505263,1139.26,50,22.7272727272727,22.7272727272727,0,0,0,0,4.54545454545455,409,0.774621212121212,9.09090909090909,10,0.0272814263,0.00180711381497349
LEWMUX_clean,9.4187,2.46840684540189,3.8157,1.15388,0.515306,0.59460128728,1362.95,50.9090909090909,29.0909090909091,14.5454545454545,0,0,1.81818181818182,0,3.63636363636364,81,0.723214285714286,7.14285714285714,8,0.0199915273,0.000185619051137888
LEYRAK_clean,9.5213,2.28741038995983,4.16248,1.04525,0.670268,0.700597627,2055.7,43.75,18.75,25,6.25,0,0,0,6.25,89,0.794642857142857,14.2857142857143,8,0.0245392429,0.000718791303525722
LEYREO_clean,9.51379,2.29347980685552,4.14819,1.05388,0.66421,0.6999976348,2033.7,43.75,18.75,25,6.25,0,0,0,6.25,89,0.794642857142857,14.2857142857143,8,0.0243531931,0.00115970557611571
LIBQIY_clean,9.48211,2.31393444823236,4.09783,1.10251,0.637636,0.70300006636,1926.34,43.75,18.75,25,6.25,0,0,0,6.25,89,0.794642857142857,14.2857142857143,8,0.0239177132,0.000925995013085199
LITHUR_clean,5.86756,1.25894933786486,4.66068,1.85218,0.373074,0.69100020132,1391.77,23.5294117647059,0,0,23.5294117647059,0,0,23.5294117647059,29.4117647058824,33,1.03125,125,0,0.0119199979,0.00105878748929502
LIZWEX_charged,18.41354,4.70752727207651,3.91151,0.818678,0.890949,0.729400345422,2681.95,32.5301204819277,10.8433734939759,33.7349397590361,15.6626506024096,0,0,0,7.2289156626506,181,0.837962962962963,22.2222222222222,9.33333333333333,0.0330671218,0.000558083627540176
LODPOK_clean,6.03379,1.24485042294203,4.847,1.05247,0.50871,0.5354020137,1426.17,51.5337423312883,24.5398773006135,0,20.8588957055215,0,0,0,3.06748466257669,257,0.764880952380952,5.95238095238095,0,0.0198493821,0.0006819630461405
LODPUQ_clean,6.04771,1.26503662674191,4.78066,1.07351,0.50321,0.5402009671,1393.84,51.5337423312883,24.5398773006135,0,20.8588957055215,0,0,0,3.06748466257669,257,0.764880952380952,5.95238095238095,0,0.0190051579,0.000642588560138037
LOLREL_clean,8.50343,1.22100984167736,6.96426,1.36486,0.439167,0.59940147162,1077.7,47.1186440677966,19.6610169491525,29.1525423728814,0,0,0,0,4.06779661016949,221,0.794964028776978,8.63309352517986,14.3333333333333,0.0159584065,0.000807344891523206
LUPYAX_clean,7.54991,1.18908579474402,6.34934,1.01424,0.671046,0.68060169504,2168.93,44.4444444444444,13.3333333333333,24.4444444444444,0,11.1111111111111,0,0,6.66666666666667,69,0.8625,15,7.33333333333333,0.0256179723,0.0022458233906528
LUXDUE_clean,13.68943,3.22927891374706,4.23916,1.04302,0.663456,0.69199787712,1760.08,37.9746835443038,7.59493670886076,30.379746835443,15.1898734177215,0,0,0,8.86075949367089,217,0.904166666666667,23.3333333333333,6.85714285714286,0.0246943206,0.000786887733686069
LUXFUG_clean,13.71044,3.19585461309489,4.29007,1.01438,0.651434,0.66080162092,1763.41,37.9746835443038,7.59493670886076,30.379746835443,15.1898734177215,0,0,0,8.86075949367089,217,0.904166666666667,23.3333333333333,6.85714285714286,0.0247963279,0.000409819254656134
MACHIJ_clean,13.29616,2.6737934792882,4.97277,0.983012,0.681578,0.669999352936,1639.9,44.4444444444444,29.6296296296296,19.7530864197531,0,0,0,0,6.17283950617284,289,0.668981481481482,13.8888888888889,6.4,0.0249051443,0.00153017861267541
MAFDII_SL,6.17503,1.34845414404696,4.57934,1.14403,0.518866,0.59359826998,1229.55,46.6666666666667,30,20,0,0,0,0,3.33333333333333,305,0.680803571428571,7.14285714285714,12,0.0195475437,0.000561803117449638
MAFJIO_clean,10.24604,1.97066895929621,5.19927,0.774705,0.92887,0.71960023335,3156.94,44.1860465116279,27.906976744186,23.2558139534884,0,0,0,0,4.65116279069767,79,0.692982456140351,10.5263157894737,10,0.0394378728,0.00125739564585496
MANDUD_clean,8.1447,1.37299227252498,5.93208,0.901348,0.739781,0.666800124788,2577.36,55.8139534883721,27.906976744186,13.953488372093,0,0,0,0,2.32558139534884,289,0.752604166666667,4.16666666666667,12,0.0302564208,0.00116215329390127
MANLIX_charged,8.67852,1.58255392633305,5.48387,0.763975,0.825158,0.63040008305,2396.52,51.8181818181818,38.1818181818182,2.72727272727273,5.45454545454545,0.909090909090909,0,0,0.909090909090909,289,0.633771929824561,1.75438596491228,6,0.0310556146,0.000441557016974886
MANLOD_manual,8.55642,1.59614154148067,5.36069,0.706783,0.944278,0.667399637674,2650.85,49.5652173913044,44.3478260869565,0,5.21739130434783,0,0,0,0.869565217391304,253,0.554824561403509,1.75438596491228,0,0.0337285116,0.00051032828074336
MASMIC_clean,9.31006,1.23548021519246,7.53558,0.580679,1.30985,0.76060238815,4521.86,47.8260869565217,34.7826086956522,0,13.0434782608696,0,0,0,4.34782608695652,15,0.681818181818182,9.09090909090909,0,0.0551095765,0.00145872585251458
MAWFIC_clean,9.46149,1.40670801875712,6.72598,1.3222,0.551655,0.729398241,1899.19,18.1818181818182,12.1212121212121,42.4242424242424,3.03030303030303,0,0,0,24.2424242424242,65,0.677083333333333,133.333333333333,3.5,0.0211461779,0.00242623495449702
MECWIB_clean,7.68734,1.5105707767492,5.08903,1.09108,0.51967,0.5670015436,1516.65,34.4827586206897,48.2758620689655,0,13.7931034482759,0,0,0,3.44827586206897,73,0.304166666666667,10,0,0.0199172541,0.0012270967158004
MEFJOY_clean,13.35543,2.95472807642444,4.52002,0.978068,0.713857,0.698200688276,2257.67,45.3781512605042,15.1260504201681,31.9327731092437,0,0,0,0,7.56302521008403,181,0.837962962962963,16.6666666666667,8.44444444444444,0.0289443995,0.000963859081459265
MEJMOE_clean,13.36085,1.85422113788643,7.20564,0.61631,1.30713,0.8055972903,3621.79,45.2830188679245,22.6415094339623,24.5283018867925,0,0,0,0,7.54716981132075,145,0.755208333333333,16.6666666666667,6.5,0.0530279514,0.00188748535812146
MIBMER_clean,8.80758,1.13149067644735,7.78405,0.713822,0.990723,0.707199873306,3079.94,51.219512195122,29.2682926829268,15.8536585365854,0,0,0,0,3.65853658536585,241,0.717261904761905,7.14285714285714,8.66666666666667,0.0411876732,0.00236868584332747
MIDCAF_clean,11.10741,1.12900835518692,9.8382,0.853326,0.785397,0.670199680422,1891.61,51.6129032258064,25.8064516129032,12.9032258064516,6.45161290322581,0,0,0,3.2258064516129,145,0.755208333333333,6.25,8,0.029017135,0.0018360883083692
MIXBEC_clean,12.4058,1.92451665247224,6.44619,0.643237,1.17841,0.75799691317,3610.7,48.1481481481481,22.2222222222222,14.8148148148148,11.1111111111111,0,0,0,3.7037037037037,321,0.771634615384615,7.69230769230769,8,0.0493051482,0.00125534250426613
MUBZOA_auto,18.72717,2.63022050561798,7.12,0.441638,1.84133,0.81320129854,4506.52,57.1428571428571,27.7777777777778,12.6984126984127,0,0,0,0,2.38095238095238,110,0.763888888888889,4.16666666666667,10.6666666666667,0.0703703624,0.00293571413743535
MUBZUG_auto,18.63539,2.35593687460256,7.90997,0.469492,1.71078,0.80319752376,4163.83,59.0909090909091,26.5151515151515,12.1212121212121,0,0,0,0,2.27272727272727,122,0.782051282051282,3.84615384615385,10.6666666666667,0.0672370245,0.00198205344694178
MUDLON_clean,10.7008,1.28739327164734,8.31199,0.628411,1.11583,0.70119984613,3147.04,53.3333333333333,32,10.6666666666667,2.66666666666667,0,0,0,1.33333333333333,113,0.70625,2.5,16,0.0439846397,0.00207321799635126
MUDTAH_clean,18.89368,2.84806733937707,6.63386,0.562193,1.40806,0.79160147558,3858.42,57.1428571428571,19.047619047619,19.047619047619,0,0,0,0,4.76190476190476,241,0.836805555555556,8.33333333333333,8,0.0603073364,0.00264177351332578
MUNDEG_clean,13.44844,1.06301526651185,12.65122,0.869875,0.880357,0.765800545375,2500.7,43.75,28.125,12.5,4.16666666666667,4.16666666666667,0,0,7.29166666666667,115,0.68452380952381,16.6666666666667,3.42857142857143,0.0353016495,0.00187057552404159
MUNDOQ_clean,14.169,1.0613602400027,13.34985,0.845802,0.916526,0.775199523852,2579.91,45.3488372093023,24.4186046511628,13.953488372093,3.48837209302326,4.65116279069767,0,0,8.13953488372093,115,0.737179487179487,17.9487179487179,3.42857142857143,0.0373844688,0.00297512759462669
MUSCIN_clean,9.38658,1.22421782583689,7.66741,0.993168,0.663131,0.658600489008,1822.16,50.6024096385542,21.6867469879518,21.6867469879518,0,0,0,3.6144578313253,2.40963855421687,133,0.791666666666667,4.76190476190476,18,0.0262555941,0.000794710378445451
NAHNES_clean,12.52913,1.09400160837262,11.45257,0.578749,1.32493,0.76680191257,3616.99,51.685393258427,29.2134831460674,13.4831460674157,2.24719101123596,0,0,0,3.37078651685393,265,0.720108695652174,6.52173913043478,8,0.0558071421,0.00204395628605309
NANTII_clean,10.0936,1.26137834852113,8.00204,0.620421,1.28526,0.79740229446,3710.81,53.5714285714286,17.8571428571429,21.4285714285714,3.57142857142857,0,0,0,3.57142857142857,101,0.841666666666667,6.66666666666667,12,0.051756155,0.00264120307655583
NAQQIH_clean,8.86151,2.13406431445835,4.15241,0.875522,0.802264,0.702399781808,2553.18,43.75,18.75,25,6.25,0,0,0,6.25,89,0.794642857142857,14.2857142857143,8,0.0303277098,0.00101397759661976
NAQQON_clean,9.07609,2.09495770194006,4.33235,1.01182,0.705063,0.71339684466,2255.9,43.75,18.75,25,6.25,0,0,0,6.25,89,0.794642857142857,14.2857142857143,8,0.0262985892,0.00095352328648907
NAQQUT_clean,9.01357,2.08355659319703,4.32605,1.00423,0.707207,0.71019848561,2246.85,43.75,18.75,25,6.25,0,0,0,6.25,89,0.794642857142857,14.2857142857143,8,0.0261569876,0.000795553136795695
NAQRAA_clean,8.82176,2.10330859299562,4.19423,1.0822,0.657551,0.7116016922,2070.12,43.75,18.75,25,6.25,0,0,0,6.25,89,0.794642857142857,14.2857142857143,8,0.0240526806,0.000598708713976027
NAQREE_clean,8.85655,2.09668637120123,4.22407,1.08196,0.658619,0.71259941324,2077.65,43.75,18.75,25,6.25,0,0,0,6.25,89,0.794642857142857,14.2857142857143,8,0.0241606057,0.000837299672577445
NAYZOE_clean,15.82314,2.42480534148184,6.52553,0.498918,1.62953,0.81300184854,4614.84,50.6024096385542,28.9156626506024,14.4578313253012,2.40963855421687,0,0,0,3.6144578313253,121,0.720238095238095,7.14285714285714,8,0.0683863955,0.00277151123395274
